,Hospital,Hospital Latitude,Hospital Longitude,Venue City,Venue,Venue Latitude,Venue Longitude,Venue Category,yelp_link,ratings,reviews
1427,sonoma valley hospital ,38.287975200000005,-122.4653001,Sonoma,Tasca Tasca,38.292191232222486,-122.45949581074296,Portuguese Restaurant,https://www.yelp.com/biz/tasca-tasca-sonoma,4.5,327 
1428,sonoma valley hospital ,38.287975200000005,-122.4653001,Sonoma,LaSalette Restaurant,38.29268115025577,-122.45596573877681,Portuguese Restaurant,https://www.yelp.com/biz/lasalette-restaurant-sonoma,3.5,240 
1429,sonoma valley hospital ,38.287975200000005,-122.4653001,Sonoma,Mary's Pizza Shack,38.29382592213146,-122.45775588402373,Pizza Place,https://www.yelp.com/biz/marys-pizza-shack-sonoma,3,122 
1430,sonoma valley hospital ,38.287975200000005,-122.4653001,Sonoma,delhi belly,38.29155829888044,-122.45775664924754,North Indian Restaurant,https://www.yelp.com/biz/delhi-belly-sonoma,4,439 
1431,sonoma valley hospital ,38.287975200000005,-122.4653001,Sonoma,Taqueria La Hacienda,38.31531509196265,-122.48243067001457,Mexican Restaurant,https://www.yelp.com/biz/taqueria-la-hacienda-sonoma,4,302 
1432,sonoma valley hospital ,38.287975200000005,-122.4653001,Sonoma,Della Santina's,38.29145828480525,-122.4560448802635,Italian Restaurant,https://www.yelp.com/biz/della-santinas-sonoma,4.5,390 
1433,sonoma valley hospital ,38.287975200000005,-122.4653001,Sonoma,La Casa Restaurant,38.2934089425092,-122.45591104112506,Mexican Restaurant,https://www.yelp.com/biz/la-casa-restaurant-sonoma,3.5,263 
1434,sonoma valley hospital ,38.287975200000005,-122.4653001,Sonoma,Sonoma's Best,38.28987089857592,-122.43594448178105,Deli / Bodega,https://www.yelp.com/biz/sonomas-best-sonoma,4,370 
1435,sonoma valley hospital ,38.287975200000005,-122.4653001,Sonoma,The Red Grape,38.29179563893593,-122.45923526854439,Pizza Place,https://www.yelp.com/biz/the-red-grape-sonoma,4,689 
1436,sonoma valley hospital ,38.287975200000005,-122.4653001,Sonoma,Homegrown Bagels,38.29017172917317,-122.46307231175498,Bagel Shop,https://www.yelp.com/biz/homegrown-bagels-sonoma,4,241 
1437,sonoma valley hospital ,38.287975200000005,-122.4653001,Sonoma,Black Bear Diner,38.29210948413906,-122.46163339341331,Diner,https://www.yelp.com/biz/black-bear-diner-sonoma,3,203 
1438,sonoma valley hospital ,38.287975200000005,-122.4653001,Sonoma,Vineburg Deli & Grocery,38.272445097969985,-122.4387700422745,Deli / Bodega,https://www.yelp.com/biz/vineburg-deli-and-grocery-sonoma,[],[]
1439,sonoma valley hospital ,38.287975200000005,-122.4653001,Sonoma,Oso sonoma,38.291852859668246,-122.45753092849468,American Restaurant,https://www.yelp.com/biz/oso-sonoma-sonoma,4,473 
1440,sutter health novato ,38.099152399999994,-122.5602298,Novato,Mi Pueblo,38.10721164701451,-122.56914053316508,Mexican Restaurant,https://www.yelp.com/biz/mi-pueblo-novato,4.5,992 
1441,sutter health novato ,38.099152399999994,-122.5602298,Novato,In-N-Out Burger,38.08941440078668,-122.55471169594625,Fast Food Restaurant,https://www.yelp.com/biz/in-n-out-burger-novato,3.5,144 
1442,sutter health novato ,38.099152399999994,-122.5602298,Novato,Rustic Bakery,38.10836721704653,-122.574706762707,Bakery,https://www.yelp.com/biz/rustic-bakery-novato,3.5,276 
1443,sutter health novato ,38.099152399999994,-122.5602298,Novato,Masa's,38.106914904025636,-122.56686136435897,Sushi Restaurant,https://www.yelp.com/biz/masas-novato,4,213 
1444,sutter health novato ,38.099152399999994,-122.5602298,Novato,The Habit Burger Grill,38.102403,-122.571616,Burger Joint,https://www.yelp.com/biz/the-habit-burger-grill-novato,4,128 
1445,sutter health novato ,38.099152399999994,-122.5602298,Novato,Chao Praya,38.09889202017021,-122.571142392018,Thai Restaurant,https://www.yelp.com/biz/chao-praya-novato,4,222 
1446,sutter health novato ,38.099152399999994,-122.5602298,Novato,Chick-fil-A,38.0940794,-122.5574932,Fast Food Restaurant,https://www.yelp.com/biz/chick-fil-a-novato,3,253 
1447,sutter health novato ,38.099152399999994,-122.5602298,Novato,Creekside Bakery,38.108007512801706,-122.57951960288992,Bakery,https://www.yelp.com/biz/creekside-bakery-novato,4.5,207 
1448,sutter health novato ,38.099152399999994,-122.5602298,Novato,Ghiringhelli Pizzeria Grill & Bar,38.09776902540019,-122.57135677933867,Italian Restaurant,https://www.yelp.com/biz/ghiringhelli-pizzeria-grill-and-bar-novato,3.5,263 
1449,sutter health novato ,38.099152399999994,-122.5602298,Novato,Marvin's Restaurant,38.107959134103574,-122.57180543043742,Breakfast Spot,https://www.yelp.com/biz/marvins-restaurant-novato,4.5,666 
1450,sutter health novato ,38.099152399999994,-122.5602298,Novato,Redwood Bagel,38.09934769968915,-122.57190659391406,Bagel Shop,https://www.yelp.com/biz/redwood-bagel-novato,4,269 
1451,sutter health novato ,38.099152399999994,-122.5602298,Novato,My Thai,38.106908441434186,-122.56679557321742,Thai Restaurant,https://www.yelp.com/biz/my-thai-novato,4,230 
1452,sutter health novato ,38.099152399999994,-122.5602298,Novato,Tommy's Salsa,38.09872428569331,-122.5712211582904,Mexican Restaurant,https://www.yelp.com/biz/tommys-salsa-novato,4,213 
1453,sutter health novato ,38.099152399999994,-122.5602298,Novato,Bacon,38.10900492862607,-122.57665783792939,American Restaurant,https://www.yelp.com/biz/bacon-novato,4,349 
1454,sutter health novato ,38.099152399999994,-122.5602298,Novato,Hilltop 1892,38.10222075525856,-122.56748361793805,American Restaurant,https://www.yelp.com/biz/hilltop-1892-novato,3.5,418 
1455,sutter health novato ,38.099152399999994,-122.5602298,Novato,IHOP,38.090305582274,-122.5555560007939,Breakfast Spot,https://www.yelp.com/biz/ihop-novato,2.5,60 
1456,sutter health novato ,38.099152399999994,-122.5602298,Novato,Italian Delite,38.10661680614772,-122.57108441977549,Sandwich Place,https://www.yelp.com/biz/italian-delite-novato,4.5,307 
1457,sutter health novato ,38.099152399999994,-122.5602298,Novato,Batika India Bistro,38.10732769658362,-122.56829288651345,Indian Restaurant,https://www.yelp.com/biz/batika-india-bistro-novato,4,395 
1458,sutter health novato ,38.099152399999994,-122.5602298,Novato,MOD Pizza,38.090721,-122.555288,Pizza Place,https://www.yelp.com/biz/mod-pizza-novato,3.5,148 
1459,sutter health novato ,38.099152399999994,-122.5602298,Novato,Rickey's,38.070480780842836,-122.5398067043583,American Restaurant,https://www.yelp.com/biz/rickeys-novato,3.5,206 
1460,sutter health novato ,38.099152399999994,-122.5602298,Novato,Off the Grid: Novato @ Vintage Oaks,38.08879478080177,-122.55219153079135,Food Truck,https://www.yelp.com/biz/off-the-grid:-novato-@-vintage-oaks-novato,4,532 
1461,sutter health novato ,38.099152399999994,-122.5602298,Novato,JJ's Burger Joint,38.110861608605724,-122.59233474967142,Burger Joint,https://www.yelp.com/biz/jjs-burger-joint-novato,4.5,351 
1462,sutter health novato ,38.099152399999994,-122.5602298,Novato,Sushi Tri,38.06725593008417,-122.538887029309,Sushi Restaurant,https://www.yelp.com/biz/sushi-tri-novato,4,264 
1463,sutter health novato ,38.099152399999994,-122.5602298,Novato,La Hacienda Taqueria,38.108301482957714,-122.57453021374972,Mexican Restaurant,https://www.yelp.com/biz/la-hacienda-taqueria-novato,4,303 
1464,sutter health novato ,38.099152399999994,-122.5602298,Novato,Off the Grid: Novato @ Vintage Oaks,38.0887505224083,-122.55210867743759,Food Truck,https://www.yelp.com/biz/off-the-grid:-novato-@-vintage-oaks-novato,4,532 
1465,sutter health novato ,38.099152399999994,-122.5602298,Novato,Super Duper Burgers,38.06329288216222,-122.53320500000001,Burger Joint,https://www.yelp.com/biz/super-duper-burgers-novato,3.5,454 
1466,sutter health novato ,38.099152399999994,-122.5602298,Novato,Arun Thai Restaurant,38.07447654568656,-122.53831459725713,Thai Restaurant,https://www.yelp.com/biz/arun-thai-restaurant-novato,4,410 
1467,sutter health novato ,38.099152399999994,-122.5602298,Novato,China Palace,38.099496922127074,-122.56759400841975,Chinese Restaurant,https://www.yelp.com/biz/china-palace-novato,3.5,268 
1468,sutter health novato ,38.099152399999994,-122.5602298,Novato,Michael's Sourdough Sandwiches,38.0705383674955,-122.53180842723428,Sandwich Place,https://www.yelp.com/biz/michaels-sourdough-sandwiches-novato,4,150 
1469,sutter health novato ,38.099152399999994,-122.5602298,Novato,Taki Japanese Restaurant,38.0676513310249,-122.54193263812122,Japanese Restaurant,https://www.yelp.com/biz/taki-japanese-restaurant-novato,4,281 
1470,santa rosa memorial ,38.443620200000005,-122.70138759999999,Santa Rosa,Superburger,38.447441965258385,-122.70115258049447,Burger Joint,https://www.yelp.com/biz/superburger-santa-rosa,4,544 
1471,santa rosa memorial ,38.443620200000005,-122.70138759999999,Santa Rosa,Bird & The Bottle,38.444506509043386,-122.7057432784346,American Restaurant,https://www.yelp.com/biz/bird-and-the-bottle-santa-rosa,4.5,912 
1472,santa rosa memorial ,38.443620200000005,-122.70138759999999,Santa Rosa,Rosso Pizzeria and Wine Bar,38.442057095214004,-122.70370514386484,Pizza Place,https://www.yelp.com/biz/rosso-pizzeria-and-wine-bar-santa-rosa,4,691 
1473,santa rosa memorial ,38.443620200000005,-122.70138759999999,Santa Rosa,Dierk's Midtown Cafe,38.4473649805782,-122.70088497634886,American Restaurant,https://www.yelp.com/biz/dierks-midtown-cafe-santa-rosa,4,237 
1474,santa rosa memorial ,38.443620200000005,-122.70138759999999,Santa Rosa,Riviera Ristorante,38.44270171630621,-122.70347701734883,Italian Restaurant,https://www.yelp.com/biz/riviera-ristorante-santa-rosa,4.5,443 
